timezero,location,target,value
20170618,HHS Region 3,3 wk ahead,0.742163
20170618,HHS Region 3,4 wk ahead,0.662374
20170618,HHS Region 3,Season peak percentage,5.20003
20170618,HHS Region 3,Season peak week,20170212
20170618,HHS Region 3,Season onset,20161218
20170625,HHS Region 3,1 wk ahead,0.780702
20170625,HHS Region 3,2 wk ahead,0.742163
20170625,HHS Region 3,3 wk ahead,0.662374
20170625,HHS Region 3,4 wk ahead,0.704218
20170625,HHS Region 3,Season peak percentage,5.20003
20170625,HHS Region 3,Season peak week,20170212
20170625,HHS Region 3,Season onset,20161218
20170702,HHS Region 3,1 wk ahead,0.742163
20170702,HHS Region 3,2 wk ahead,0.662374
20170702,HHS Region 3,3 wk ahead,0.704218
20170702,HHS Region 3,4 wk ahead,0.797999
20170702,HHS Region 3,Season peak percentage,5.20003
20170702,HHS Region 3,Season peak week,20170212
20170702,HHS Region 3,Season onset,20161218
20170709,HHS Region 3,1 wk ahead,0.662374
20170709,HHS Region 3,2 wk ahead,0.704218
20170709,HHS Region 3,3 wk ahead,0.797999
20170709,HHS Region 3,4 wk ahead,0.586092
20170709,HHS Region 3,Season peak percentage,5.20003
20170709,HHS Region 3,Season peak week,20170212
20170709,HHS Region 3,Season onset,20161218
20170716,HHS Region 3,1 wk ahead,0.704218
20170716,HHS Region 3,2 wk ahead,0.797999
20170716,HHS Region 3,3 wk ahead,0.586092
20170716,HHS Region 3,4 wk ahead,0.611163
20170716,HHS Region 3,Season peak percentage,5.20003
20170716,HHS Region 3,Season peak week,20170212
20170716,HHS Region 3,Season onset,20161218
20160724,HHS Region 4,1 wk ahead,0.615225
20160724,HHS Region 4,2 wk ahead,0.851918
20160724,HHS Region 4,3 wk ahead,0.859982
20160724,HHS Region 4,4 wk ahead,0.992024
20160724,HHS Region 4,Season peak percentage,5.5107
20160724,HHS Region 4,Season peak week,20170212
20160724,HHS Region 4,Season onset,20161113
20160731,HHS Region 4,1 wk ahead,0.851918
20160731,HHS Region 4,2 wk ahead,0.859982
20160731,HHS Region 4,3 wk ahead,0.992024
20160731,HHS Region 4,4 wk ahead,1.01695
20160731,HHS Region 4,Season peak percentage,5.5107
20160731,HHS Region 4,Season peak week,20170212
20160731,HHS Region 4,Season onset,20161113
20160807,HHS Region 4,1 wk ahead,0.859982
20160807,HHS Region 4,2 wk ahead,0.992024
20160807,HHS Region 4,3 wk ahead,1.01695
20160807,HHS Region 4,4 wk ahead,0.900288
20160807,HHS Region 4,Season peak percentage,5.5107
20160807,HHS Region 4,Season peak week,20170212
20160807,HHS Region 4,Season onset,20161113
20160814,HHS Region 4,1 wk ahead,0.992024
20160814,HHS Region 4,2 wk ahead,1.01695
20160814,HHS Region 4,3 wk ahead,0.900288
20160814,HHS Region 4,4 wk ahead,1.07002
20160814,HHS Region 4,Season peak percentage,5.5107
20160814,HHS Region 4,Season peak week,20170212
20160814,HHS Region 4,Season onset,20161113
20160821,HHS Region 4,1 wk ahead,1.01695
20160821,HHS Region 4,2 wk ahead,0.900288
20160821,HHS Region 4,3 wk ahead,1.07002
20160821,HHS Region 4,4 wk ahead,1.1253
20160821,HHS Region 4,Season peak percentage,5.5107
20160821,HHS Region 4,Season peak week,20170212
20160821,HHS Region 4,Season onset,20161113
20160828,HHS Region 4,1 wk ahead,0.900288
20160828,HHS Region 4,2 wk ahead,1.07002
20160828,HHS Region 4,3 wk ahead,1.1253
20160828,HHS Region 4,4 wk ahead,1.31649
20160828,HHS Region 4,Season peak percentage,5.5107
20160828,HHS Region 4,Season peak week,20170212
20160828,HHS Region 4,Season onset,20161113
20160904,HHS Region 4,1 wk ahead,1.07002
20160904,HHS Region 4,2 wk ahead,1.1253
20160904,HHS Region 4,3 wk ahead,1.31649
20160904,HHS Region 4,4 wk ahead,1.17386
20160904,HHS Region 4,Season peak percentage,5.5107
20160904,HHS Region 4,Season peak week,20170212
20160904,HHS Region 4,Season onset,20161113
20160911,HHS Region 4,1 wk ahead,1.1253
20160911,HHS Region 4,2 wk ahead,1.31649
20160911,HHS Region 4,3 wk ahead,1.17386
20160911,HHS Region 4,4 wk ahead,1.23174
20160911,HHS Region 4,Season peak percentage,5.5107
20160911,HHS Region 4,Season peak week,20170212
20160911,HHS Region 4,Season onset,20161113
20160918,HHS Region 4,1 wk ahead,1.31649
20160918,HHS Region 4,2 wk ahead,1.17386
20160918,HHS Region 4,3 wk ahead,1.23174
20160918,HHS Region 4,4 wk ahead,1.2768
20160918,HHS Region 4,Season peak percentage,5.5107
20160918,HHS Region 4,Season peak week,20170212
20160918,HHS Region 4,Season onset,20161113
20160925,HHS Region 4,1 wk ahead,1.17386
20160925,HHS Region 4,2 wk ahead,1.23174
20160925,HHS Region 4,3 wk ahead,1.2768
20160925,HHS Region 4,4 wk ahead,1.38032
20160925,HHS Region 4,Season peak percentage,5.5107
20160925,HHS Region 4,Season peak week,20170212
20160925,HHS Region 4,Season onset,20161113
20161002,HHS Region 4,1 wk ahead,1.23174
20161002,HHS Region 4,2 wk ahead,1.2768
20161002,HHS Region 4,3 wk ahead,1.38032
20161002,HHS Region 4,4 wk ahead,1.64361
20161002,HHS Region 4,Season peak percentage,5.5107
20161002,HHS Region 4,Season peak week,20170212
20161002,HHS Region 4,Season onset,20161113
20161009,HHS Region 4,1 wk ahead,1.2768
20161009,HHS Region 4,2 wk ahead,1.38032
20161009,HHS Region 4,3 wk ahead,1.64361
20161009,HHS Region 4,4 wk ahead,1.67847
20161009,HHS Region 4,Season peak percentage,5.5107
20161009,HHS Region 4,Season peak week,20170212
20161009,HHS Region 4,Season onset,20161113
20161016,HHS Region 4,1 wk ahead,1.38032
20161016,HHS Region 4,2 wk ahead,1.64361
20161016,HHS Region 4,3 wk ahead,1.67847
20161016,HHS Region 4,4 wk ahead,1.9058
20161016,HHS Region 4,Season peak percentage,5.5107
20161016,HHS Region 4,Season peak week,20170212
20161016,HHS Region 4,Season onset,20161113
20161023,HHS Region 4,1 wk ahead,1.64361
20161023,HHS Region 4,2 wk ahead,1.67847
20161023,HHS Region 4,3 wk ahead,1.9058
20161023,HHS Region 4,4 wk ahead,2.19048
20161023,HHS Region 4,Season peak percentage,5.5107
20161023,HHS Region 4,Season peak week,20170212
20161023,HHS Region 4,Season onset,20161113
20161030,HHS Region 4,1 wk ahead,1.67847
20161030,HHS Region 4,2 wk ahead,1.9058
20161030,HHS Region 4,3 wk ahead,2.19048
20161030,HHS Region 4,4 wk ahead,1.92682
20161030,HHS Region 4,Season peak percentage,5.5107
20161030,HHS Region 4,Season peak week,20170212
20161030,HHS Region 4,Season onset,20161113
20161106,HHS Region 4,1 wk ahead,1.9058
20161106,HHS Region 4,2 wk ahead,2.19048
20161106,HHS Region 4,3 wk ahead,1.92682
20161106,HHS Region 4,4 wk ahead,1.82204
20161106,HHS Region 4,Season peak percentage,5.5107
20161106,HHS Region 4,Season peak week,20170212
20161106,HHS Region 4,Season onset,20161113
20161113,HHS Region 4,1 wk ahead,2.19048
20161113,HHS Region 4,2 wk ahead,1.92682
20161113,HHS Region 4,3 wk ahead,1.82204
20161113,HHS Region 4,4 wk ahead,2.27691
20161113,HHS Region 4,Season peak percentage,5.5107
20161113,HHS Region 4,Season peak week,20170212
20161113,HHS Region 4,Season onset,20161113
20161120,HHS Region 4,1 wk ahead,1.92682
20161120,HHS Region 4,2 wk ahead,1.82204
20161120,HHS Region 4,3 wk ahead,2.27691
20161120,HHS Region 4,4 wk ahead,2.93491
20161120,HHS Region 4,Season peak percentage,5.5107
20161120,HHS Region 4,Season peak week,20170212
20161120,HHS Region 4,Season onset,20161113
20161127,HHS Region 4,1 wk ahead,1.82204
20161127,HHS Region 4,2 wk ahead,2.27691
20161127,HHS Region 4,3 wk ahead,2.93491
20161127,HHS Region 4,4 wk ahead,3.37282
20161127,HHS Region 4,Season peak percentage,5.5107
20161127,HHS Region 4,Season peak week,20170212
20161127,HHS Region 4,Season onset,20161113
20161204,HHS Region 4,1 wk ahead,2.27691
20161204,HHS Region 4,2 wk ahead,2.93491
20161204,HHS Region 4,3 wk ahead,3.37282
20161204,HHS Region 4,4 wk ahead,2.91179
20161204,HHS Region 4,Season peak percentage,5.5107
20161204,HHS Region 4,Season peak week,20170212
20161204,HHS Region 4,Season onset,20161113
20161211,HHS Region 4,1 wk ahead,2.93491
20161211,HHS Region 4,2 wk ahead,3.37282
20161211,HHS Region 4,3 wk ahead,2.91179
20161211,HHS Region 4,4 wk ahead,2.89395
20161211,HHS Region 4,Season peak percentage,5.5107
20161211,HHS Region 4,Season peak week,20170212
20161211,HHS Region 4,Season onset,20161113
20161218,HHS Region 4,1 wk ahead,3.37282
20161218,HHS Region 4,2 wk ahead,2.91179
20161218,HHS Region 4,3 wk ahead,2.89395
20161218,HHS Region 4,4 wk ahead,3.68564
20161218,HHS Region 4,Season peak percentage,5.5107
20161218,HHS Region 4,Season peak week,20170212
20161218,HHS Region 4,Season onset,20161113
20161225,HHS Region 4,1 wk ahead,2.91179
20161225,HHS Region 4,2 wk ahead,2.89395
20161225,HHS Region 4,3 wk ahead,3.68564
20161225,HHS Region 4,4 wk ahead,3.69188
20161225,HHS Region 4,Season peak percentage,5.5107
20161225,HHS Region 4,Season peak week,20170212
20161225,HHS Region 4,Season onset,20161113
20170101,HHS Region 4,1 wk ahead,2.89395
20170101,HHS Region 4,2 wk ahead,3.68564
20170101,HHS Region 4,3 wk ahead,3.69188
20170101,HHS Region 4,4 wk ahead,4.53169
20170101,HHS Region 4,Season peak percentage,5.5107
20170101,HHS Region 4,Season peak week,20170212
20170101,HHS Region 4,Season onset,20161113
20170108,HHS Region 4,1 wk ahead,3.68564
20170108,HHS Region 4,2 wk ahead,3.69188
20170108,HHS Region 4,3 wk ahead,4.53169
20170108,HHS Region 4,4 wk ahead,5.11778
20170108,HHS Region 4,Season peak percentage,5.5107
20170108,HHS Region 4,Season peak week,20170212
20170108,HHS Region 4,Season onset,20161113
20170115,HHS Region 4,1 wk ahead,3.69188
20170115,HHS Region 4,2 wk ahead,4.53169
20170115,HHS Region 4,3 wk ahead,5.11778
20170115,HHS Region 4,4 wk ahead,5.5107
20170115,HHS Region 4,Season peak percentage,5.5107
20170115,HHS Region 4,Season peak week,20170212
20170115,HHS Region 4,Season onset,20161113
20170122,HHS Region 4,1 wk ahead,4.53169
20170122,HHS Region 4,2 wk ahead,5.11778
20170122,HHS Region 4,3 wk ahead,5.5107
20170122,HHS Region 4,4 wk ahead,5.48046
20170122,HHS Region 4,Season peak percentage,5.5107
20170122,HHS Region 4,Season peak week,20170212
20170122,HHS Region 4,Season onset,20161113
20170129,HHS Region 4,1 wk ahead,5.11778
20170129,HHS Region 4,2 wk ahead,5.5107
20170129,HHS Region 4,3 wk ahead,5.48046
20170129,HHS Region 4,4 wk ahead,4.52709
20170129,HHS Region 4,Season peak percentage,5.5107
20170129,HHS Region 4,Season peak week,20170212
20170129,HHS Region 4,Season onset,20161113
20170205,HHS Region 4,1 wk ahead,5.5107
20170205,HHS Region 4,2 wk ahead,5.48046
20170205,HHS Region 4,3 wk ahead,4.52709
20170205,HHS Region 4,4 wk ahead,4.53598
20170205,HHS Region 4,Season peak percentage,5.5107
20170205,HHS Region 4,Season peak week,20170212
20170205,HHS Region 4,Season onset,20161113
20170212,HHS Region 4,1 wk ahead,5.48046
20170212,HHS Region 4,2 wk ahead,4.52709
20170212,HHS Region 4,3 wk ahead,4.53598
20170212,HHS Region 4,4 wk ahead,3.878
20170212,HHS Region 4,Season peak percentage,5.5107
20170212,HHS Region 4,Season peak week,20170212
20170212,HHS Region 4,Season onset,20161113
20170219,HHS Region 4,1 wk ahead,4.52709
20170219,HHS Region 4,2 wk ahead,4.53598
20170219,HHS Region 4,3 wk ahead,3.878
20170219,HHS Region 4,4 wk ahead,4.67964
20170219,HHS Region 4,Season peak percentage,5.5107
20170219,HHS Region 4,Season peak week,20170212
20170219,HHS Region 4,Season onset,20161113
20170226,HHS Region 4,1 wk ahead,4.53598
20170226,HHS Region 4,2 wk ahead,3.878
20170226,HHS Region 4,3 wk ahead,4.67964
20170226,HHS Region 4,4 wk ahead,3.6751
20170226,HHS Region 4,Season peak percentage,5.5107
20170226,HHS Region 4,Season peak week,20170212
20170226,HHS Region 4,Season onset,20161113
20170305,HHS Region 4,1 wk ahead,3.878
20170305,HHS Region 4,2 wk ahead,4.67964
20170305,HHS Region 4,3 wk ahead,3.6751
20170305,HHS Region 4,4 wk ahead,2.74066
20170305,HHS Region 4,Season peak percentage,5.5107
20170305,HHS Region 4,Season peak week,20170212
20170305,HHS Region 4,Season onset,20161113
20170312,HHS Region 4,1 wk ahead,4.67964
20170312,HHS Region 4,2 wk ahead,3.6751
20170312,HHS Region 4,3 wk ahead,2.74066
20170312,HHS Region 4,4 wk ahead,2.17782
20170312,HHS Region 4,Season peak percentage,5.5107
20170312,HHS Region 4,Season peak week,20170212
20170312,HHS Region 4,Season onset,20161113
20170319,HHS Region 4,1 wk ahead,3.6751
20170319,HHS Region 4,2 wk ahead,2.74066
20170319,HHS Region 4,3 wk ahead,2.17782
20170319,HHS Region 4,4 wk ahead,1.79914
20170319,HHS Region 4,Season peak percentage,5.5107
20170319,HHS Region 4,Season peak week,20170212
20170319,HHS Region 4,Season onset,20161113
20170326,HHS Region 4,1 wk ahead,2.74066
20170326,HHS Region 4,2 wk ahead,2.17782
20170326,HHS Region 4,3 wk ahead,1.79914
20170326,HHS Region 4,4 wk ahead,1.49321
20170326,HHS Region 4,Season peak percentage,5.5107
20170326,HHS Region 4,Season peak week,20170212
20170326,HHS Region 4,Season onset,20161113
20170402,HHS Region 4,1 wk ahead,2.17782
20170402,HHS Region 4,2 wk ahead,1.79914
20170402,HHS Region 4,3 wk ahead,1.49321
20170402,HHS Region 4,4 wk ahead,1.24508
20170402,HHS Region 4,Season peak percentage,5.5107
20170402,HHS Region 4,Season peak week,20170212
20170402,HHS Region 4,Season onset,20161113
20170409,HHS Region 4,1 wk ahead,1.79914
20170409,HHS Region 4,2 wk ahead,1.49321
20170409,HHS Region 4,3 wk ahead,1.24508
20170409,HHS Region 4,4 wk ahead,1.39615
20170409,HHS Region 4,Season peak percentage,5.5107
20170409,HHS Region 4,Season peak week,20170212
20170409,HHS Region 4,Season onset,20161113
20170416,HHS Region 4,1 wk ahead,1.49321
20170416,HHS Region 4,2 wk ahead,1.24508
20170416,HHS Region 4,3 wk ahead,1.39615
20170416,HHS Region 4,4 wk ahead,1.27115
20170416,HHS Region 4,Season peak percentage,5.5107
20170416,HHS Region 4,Season peak week,20170212
20170416,HHS Region 4,Season onset,20161113
20170423,HHS Region 4,1 wk ahead,1.24508
20170423,HHS Region 4,2 wk ahead,1.39615
20170423,HHS Region 4,3 wk ahead,1.27115
20170423,HHS Region 4,4 wk ahead,1.19756
20170423,HHS Region 4,Season peak percentage,5.5107
20170423,HHS Region 4,Season peak week,20170212
20170423,HHS Region 4,Season onset,20161113
20170430,HHS Region 4,1 wk ahead,1.39615
20170430,HHS Region 4,2 wk ahead,1.27115
20170430,HHS Region 4,3 wk ahead,1.19756
20170430,HHS Region 4,4 wk ahead,0.968787
20170430,HHS Region 4,Season peak percentage,5.5107
20170430,HHS Region 4,Season peak week,20170212
20170430,HHS Region 4,Season onset,20161113
20170507,HHS Region 4,1 wk ahead,1.27115
20170507,HHS Region 4,2 wk ahead,1.19756
20170507,HHS Region 4,3 wk ahead,0.968787
20170507,HHS Region 4,4 wk ahead,0.878384
20170507,HHS Region 4,Season peak percentage,5.5107
20170507,HHS Region 4,Season peak week,20170212
20170507,HHS Region 4,Season onset,20161113
20170514,HHS Region 4,1 wk ahead,1.19756
20170514,HHS Region 4,2 wk ahead,0.968787
20170514,HHS Region 4,3 wk ahead,0.878384
20170514,HHS Region 4,4 wk ahead,0.721797
20170514,HHS Region 4,Season peak percentage,5.5107
20170514,HHS Region 4,Season peak week,20170212
20170514,HHS Region 4,Season onset,20161113
20170521,HHS Region 4,1 wk ahead,0.968787
20170521,HHS Region 4,2 wk ahead,0.878384
20170521,HHS Region 4,3 wk ahead,0.721797
20170521,HHS Region 4,4 wk ahead,0.644565
20170521,HHS Region 4,Season peak percentage,5.5107
20170521,HHS Region 4,Season peak week,20170212
20170521,HHS Region 4,Season onset,20161113
20170528,HHS Region 4,1 wk ahead,0.878384
20170528,HHS Region 4,2 wk ahead,0.721797
20170528,HHS Region 4,3 wk ahead,0.644565
20170528,HHS Region 4,4 wk ahead,0.603647
20170528,HHS Region 4,Season peak percentage,5.5107
20170528,HHS Region 4,Season peak week,20170212
20170528,HHS Region 4,Season onset,20161113
20170604,HHS Region 4,1 wk ahead,0.721797
20170604,HHS Region 4,2 wk ahead,0.644565
20170604,HHS Region 4,3 wk ahead,0.603647
20170604,HHS Region 4,4 wk ahead,0.637539
20170604,HHS Region 4,Season peak percentage,5.5107
20170604,HHS Region 4,Season peak week,20170212
20170604,HHS Region 4,Season onset,20161113
20170611,HHS Region 4,1 wk ahead,0.644565
20170611,HHS Region 4,2 wk ahead,0.603647
20170611,HHS Region 4,3 wk ahead,0.637539
20170611,HHS Region 4,4 wk ahead,0.593663
20170611,HHS Region 4,Season peak percentage,5.5107
20170611,HHS Region 4,Season peak week,20170212
20170611,HHS Region 4,Season onset,20161113
20170618,HHS Region 4,1 wk ahead,0.603647
20170618,HHS Region 4,2 wk ahead,0.637539
20170618,HHS Region 4,3 wk ahead,0.593663
20170618,HHS Region 4,4 wk ahead,0.489899
20170618,HHS Region 4,Season peak percentage,5.5107
20170618,HHS Region 4,Season peak week,20170212
20170618,HHS Region 4,Season onset,20161113
20170625,HHS Region 4,1 wk ahead,0.637539
20170625,HHS Region 4,2 wk ahead,0.593663
20170625,HHS Region 4,3 wk ahead,0.489899
20170625,HHS Region 4,4 wk ahead,0.535532
20170625,HHS Region 4,Season peak percentage,5.5107
20170625,HHS Region 4,Season peak week,20170212
20170625,HHS Region 4,Season onset,20161113
20170702,HHS Region 4,1 wk ahead,0.593663
20170702,HHS Region 4,2 wk ahead,0.489899
20170702,HHS Region 4,3 wk ahead,0.535532
20170702,HHS Region 4,4 wk ahead,0.476357
20170702,HHS Region 4,Season peak percentage,5.5107
20170702,HHS Region 4,Season peak week,20170212
20170702,HHS Region 4,Season onset,20161113
20170709,HHS Region 4,1 wk ahead,0.489899
20170709,HHS Region 4,2 wk ahead,0.535532
20170709,HHS Region 4,3 wk ahead,0.476357
20170709,HHS Region 4,4 wk ahead,0.483647
20170709,HHS Region 4,Season peak percentage,5.5107
20170709,HHS Region 4,Season peak week,20170212
20170709,HHS Region 4,Season onset,20161113
20170716,HHS Region 4,1 wk ahead,0.535532
20170716,HHS Region 4,2 wk ahead,0.476357
20170716,HHS Region 4,3 wk ahead,0.483647
20170716,HHS Region 4,4 wk ahead,0.674289
20170716,HHS Region 4,Season peak percentage,5.5107
20170716,HHS Region 4,Season peak week,20170212
20170716,HHS Region 4,Season onset,20161113
20160724,HHS Region 5,1 wk ahead,0.559739
20160724,HHS Region 5,2 wk ahead,0.499993
20160724,HHS Region 5,3 wk ahead,0.534359
20160724,HHS Region 5,4 wk ahead,0.69594
20160724,HHS Region 5,Season peak percentage,4.31787
20160724,HHS Region 5,Season peak week,20170212
20160724,HHS Region 5,Season onset,20161225
20160731,HHS Region 5,1 wk ahead,0.499993
20160731,HHS Region 5,2 wk ahead,0.534359
20160731,HHS Region 5,3 wk ahead,0.69594
20160731,HHS Region 5,4 wk ahead,0.638424
20160731,HHS Region 5,Season peak percentage,4.31787
20160731,HHS Region 5,Season peak week,20170212
20160731,HHS Region 5,Season onset,20161225
20160807,HHS Region 5,1 wk ahead,0.534359
20160807,HHS Region 5,2 wk ahead,0.69594
20160807,HHS Region 5,3 wk ahead,0.638424
20160807,HHS Region 5,4 wk ahead,0.695816
20160807,HHS Region 5,Season peak percentage,4.31787
20160807,HHS Region 5,Season peak week,20170212
20160807,HHS Region 5,Season onset,20161225
20160814,HHS Region 5,1 wk ahead,0.69594
20160814,HHS Region 5,2 wk ahead,0.638424
20160814,HHS Region 5,3 wk ahead,0.695816
20160814,HHS Region 5,4 wk ahead,0.794893
20160814,HHS Region 5,Season peak percentage,4.31787
20160814,HHS Region 5,Season peak week,20170212
20160814,HHS Region 5,Season onset,20161225
20160821,HHS Region 5,1 wk ahead,0.638424
20160821,HHS Region 5,2 wk ahead,0.695816
20160821,HHS Region 5,3 wk ahead,0.794893
20160821,HHS Region 5,4 wk ahead,0.854437
20160821,HHS Region 5,Season peak percentage,4.31787
20160821,HHS Region 5,Season peak week,20170212
20160821,HHS Region 5,Season onset,20161225
20160828,HHS Region 5,1 wk ahead,0.695816
20160828,HHS Region 5,2 wk ahead,0.794893
20160828,HHS Region 5,3 wk ahead,0.854437
20160828,HHS Region 5,4 wk ahead,0.983237
20160828,HHS Region 5,Season peak percentage,4.31787
