timezero,unit,target,value
2017-03-12,HHS Region 9,Season peak week,2016-12-25
2017-03-12,HHS Region 9,Season onset,2016-12-18
2017-03-19,HHS Region 9,1 wk ahead,1.98112
2017-03-19,HHS Region 9,2 wk ahead,1.81326
2017-03-19,HHS Region 9,3 wk ahead,1.61855
2017-03-19,HHS Region 9,4 wk ahead,1.6697
2017-03-19,HHS Region 9,Season peak percentage,3.30484
2017-03-19,HHS Region 9,Season peak week,2016-12-25
2017-03-19,HHS Region 9,Season onset,2016-12-18
2017-03-26,HHS Region 9,1 wk ahead,1.81326
2017-03-26,HHS Region 9,2 wk ahead,1.61855
2017-03-26,HHS Region 9,3 wk ahead,1.6697
2017-03-26,HHS Region 9,4 wk ahead,1.77963
2017-03-26,HHS Region 9,Season peak percentage,3.30484
2017-03-26,HHS Region 9,Season peak week,2016-12-25
2017-03-26,HHS Region 9,Season onset,2016-12-18
2017-04-02,HHS Region 9,1 wk ahead,1.61855
2017-04-02,HHS Region 9,2 wk ahead,1.6697
2017-04-02,HHS Region 9,3 wk ahead,1.77963
2017-04-02,HHS Region 9,4 wk ahead,1.56937
2017-04-02,HHS Region 9,Season peak percentage,3.30484
2017-04-02,HHS Region 9,Season peak week,2016-12-25
2017-04-02,HHS Region 9,Season onset,2016-12-18
2017-04-09,HHS Region 9,1 wk ahead,1.6697
2017-04-09,HHS Region 9,2 wk ahead,1.77963
2017-04-09,HHS Region 9,3 wk ahead,1.56937
2017-04-09,HHS Region 9,4 wk ahead,1.47835
2017-04-09,HHS Region 9,Season peak percentage,3.30484
2017-04-09,HHS Region 9,Season peak week,2016-12-25
2017-04-09,HHS Region 9,Season onset,2016-12-18
2017-04-16,HHS Region 9,1 wk ahead,1.77963
2017-04-16,HHS Region 9,2 wk ahead,1.56937
2017-04-16,HHS Region 9,3 wk ahead,1.47835
2017-04-16,HHS Region 9,4 wk ahead,1.46965
2017-04-16,HHS Region 9,Season peak percentage,3.30484
2017-04-16,HHS Region 9,Season peak week,2016-12-25
2017-04-16,HHS Region 9,Season onset,2016-12-18
2017-04-23,HHS Region 9,1 wk ahead,1.56937
2017-04-23,HHS Region 9,2 wk ahead,1.47835
2017-04-23,HHS Region 9,3 wk ahead,1.46965
2017-04-23,HHS Region 9,4 wk ahead,1.443
2017-04-23,HHS Region 9,Season peak percentage,3.30484
2017-04-23,HHS Region 9,Season peak week,2016-12-25
2017-04-23,HHS Region 9,Season onset,2016-12-18
2017-04-30,HHS Region 9,1 wk ahead,1.47835
2017-04-30,HHS Region 9,2 wk ahead,1.46965
2017-04-30,HHS Region 9,3 wk ahead,1.443
2017-04-30,HHS Region 9,4 wk ahead,1.42575
2017-04-30,HHS Region 9,Season peak percentage,3.30484
2017-04-30,HHS Region 9,Season peak week,2016-12-25
2017-04-30,HHS Region 9,Season onset,2016-12-18
2017-05-07,HHS Region 9,1 wk ahead,1.46965
2017-05-07,HHS Region 9,2 wk ahead,1.443
2017-05-07,HHS Region 9,3 wk ahead,1.42575
2017-05-07,HHS Region 9,4 wk ahead,1.54938
2017-05-07,HHS Region 9,Season peak percentage,3.30484
2017-05-07,HHS Region 9,Season peak week,2016-12-25
2017-05-07,HHS Region 9,Season onset,2016-12-18
2017-05-14,HHS Region 9,1 wk ahead,1.443
2017-05-14,HHS Region 9,2 wk ahead,1.42575
2017-05-14,HHS Region 9,3 wk ahead,1.54938
2017-05-14,HHS Region 9,4 wk ahead,1.24856
2017-05-14,HHS Region 9,Season peak percentage,3.30484
2017-05-14,HHS Region 9,Season peak week,2016-12-25
2017-05-14,HHS Region 9,Season onset,2016-12-18
2017-05-21,HHS Region 9,1 wk ahead,1.42575
2017-05-21,HHS Region 9,2 wk ahead,1.54938
2017-05-21,HHS Region 9,3 wk ahead,1.24856
2017-05-21,HHS Region 9,4 wk ahead,1.17378
2017-05-21,HHS Region 9,Season peak percentage,3.30484
2017-05-21,HHS Region 9,Season peak week,2016-12-25
2017-05-21,HHS Region 9,Season onset,2016-12-18
2017-05-28,HHS Region 9,1 wk ahead,1.54938
2017-05-28,HHS Region 9,2 wk ahead,1.24856
2017-05-28,HHS Region 9,3 wk ahead,1.17378
2017-05-28,HHS Region 9,4 wk ahead,1.30807
2017-05-28,HHS Region 9,Season peak percentage,3.30484
2017-05-28,HHS Region 9,Season peak week,2016-12-25
2017-05-28,HHS Region 9,Season onset,2016-12-18
2017-06-04,HHS Region 9,1 wk ahead,1.24856
2017-06-04,HHS Region 9,2 wk ahead,1.17378
2017-06-04,HHS Region 9,3 wk ahead,1.30807
2017-06-04,HHS Region 9,4 wk ahead,1.22903
2017-06-04,HHS Region 9,Season peak percentage,3.30484
2017-06-04,HHS Region 9,Season peak week,2016-12-25
2017-06-04,HHS Region 9,Season onset,2016-12-18
2017-06-11,HHS Region 9,1 wk ahead,1.17378
2017-06-11,HHS Region 9,2 wk ahead,1.30807
2017-06-11,HHS Region 9,3 wk ahead,1.22903
2017-06-11,HHS Region 9,4 wk ahead,1.06617
2017-06-11,HHS Region 9,Season peak percentage,3.30484
2017-06-11,HHS Region 9,Season peak week,2016-12-25
2017-06-11,HHS Region 9,Season onset,2016-12-18
2017-06-18,HHS Region 9,1 wk ahead,1.30807
2017-06-18,HHS Region 9,2 wk ahead,1.22903
2017-06-18,HHS Region 9,3 wk ahead,1.06617
2017-06-18,HHS Region 9,4 wk ahead,1.04083
2017-06-18,HHS Region 9,Season peak percentage,3.30484
2017-06-18,HHS Region 9,Season peak week,2016-12-25
2017-06-18,HHS Region 9,Season onset,2016-12-18
2017-06-25,HHS Region 9,1 wk ahead,1.22903
2017-06-25,HHS Region 9,2 wk ahead,1.06617
2017-06-25,HHS Region 9,3 wk ahead,1.04083
2017-06-25,HHS Region 9,4 wk ahead,0.951545
2017-06-25,HHS Region 9,Season peak percentage,3.30484
2017-06-25,HHS Region 9,Season peak week,2016-12-25
2017-06-25,HHS Region 9,Season onset,2016-12-18
2017-07-02,HHS Region 9,1 wk ahead,1.06617
2017-07-02,HHS Region 9,2 wk ahead,1.04083
2017-07-02,HHS Region 9,3 wk ahead,0.951545
2017-07-02,HHS Region 9,4 wk ahead,0.892872
2017-07-02,HHS Region 9,Season peak percentage,3.30484
2017-07-02,HHS Region 9,Season peak week,2016-12-25
2017-07-02,HHS Region 9,Season onset,2016-12-18
2017-07-09,HHS Region 9,1 wk ahead,1.04083
2017-07-09,HHS Region 9,2 wk ahead,0.951545
2017-07-09,HHS Region 9,3 wk ahead,0.892872
2017-07-09,HHS Region 9,4 wk ahead,0.912778
2017-07-09,HHS Region 9,Season peak percentage,3.30484
2017-07-09,HHS Region 9,Season peak week,2016-12-25
2017-07-09,HHS Region 9,Season onset,2016-12-18
2017-07-16,HHS Region 9,1 wk ahead,0.951545
2017-07-16,HHS Region 9,2 wk ahead,0.892872
2017-07-16,HHS Region 9,3 wk ahead,0.912778
2017-07-16,HHS Region 9,4 wk ahead,1.012
2017-07-16,HHS Region 9,Season peak percentage,3.30484
2017-07-16,HHS Region 9,Season peak week,2016-12-25
2017-07-16,HHS Region 9,Season onset,2016-12-18
2016-07-24,HHS Region 10,1 wk ahead,0.159146
2016-07-24,HHS Region 10,2 wk ahead,0.195011
2016-07-24,HHS Region 10,3 wk ahead,0.117011
2016-07-24,HHS Region 10,4 wk ahead,0.183599
2016-07-24,HHS Region 10,Season peak percentage,3.67061
2016-07-24,HHS Region 10,Season peak week,2016-12-25
2016-07-24,HHS Region 10,Season onset,2016-12-11
2016-07-31,HHS Region 10,1 wk ahead,0.195011
2016-07-31,HHS Region 10,2 wk ahead,0.117011
2016-07-31,HHS Region 10,3 wk ahead,0.183599
2016-07-31,HHS Region 10,4 wk ahead,0.269324
2016-07-31,HHS Region 10,Season peak percentage,3.67061
2016-07-31,HHS Region 10,Season peak week,2016-12-25
2016-07-31,HHS Region 10,Season onset,2016-12-11
2016-08-07,HHS Region 10,1 wk ahead,0.117011
2016-08-07,HHS Region 10,2 wk ahead,0.183599
2016-08-07,HHS Region 10,3 wk ahead,0.269324
2016-08-07,HHS Region 10,4 wk ahead,0.322706
2016-08-07,HHS Region 10,Season peak percentage,3.67061
2016-08-07,HHS Region 10,Season peak week,2016-12-25
2016-08-07,HHS Region 10,Season onset,2016-12-11
2016-08-14,HHS Region 10,1 wk ahead,0.183599
2016-08-14,HHS Region 10,2 wk ahead,0.269324
2016-08-14,HHS Region 10,3 wk ahead,0.322706
2016-08-14,HHS Region 10,4 wk ahead,0.317609
2016-08-14,HHS Region 10,Season peak percentage,3.67061
2016-08-14,HHS Region 10,Season peak week,2016-12-25
2016-08-14,HHS Region 10,Season onset,2016-12-11
2016-08-21,HHS Region 10,1 wk ahead,0.269324
2016-08-21,HHS Region 10,2 wk ahead,0.322706
2016-08-21,HHS Region 10,3 wk ahead,0.317609
2016-08-21,HHS Region 10,4 wk ahead,0.231198
2016-08-21,HHS Region 10,Season peak percentage,3.67061
2016-08-21,HHS Region 10,Season peak week,2016-12-25
2016-08-21,HHS Region 10,Season onset,2016-12-11
2016-08-28,HHS Region 10,1 wk ahead,0.322706
2016-08-28,HHS Region 10,2 wk ahead,0.317609
2016-08-28,HHS Region 10,3 wk ahead,0.231198
2016-08-28,HHS Region 10,4 wk ahead,0.271021
2016-08-28,HHS Region 10,Season peak percentage,3.67061
2016-08-28,HHS Region 10,Season peak week,2016-12-25
2016-08-28,HHS Region 10,Season onset,2016-12-11
2016-09-04,HHS Region 10,1 wk ahead,0.317609
2016-09-04,HHS Region 10,2 wk ahead,0.231198
2016-09-04,HHS Region 10,3 wk ahead,0.271021
2016-09-04,HHS Region 10,4 wk ahead,0.439119
2016-09-04,HHS Region 10,Season peak percentage,3.67061
2016-09-04,HHS Region 10,Season peak week,2016-12-25
2016-09-04,HHS Region 10,Season onset,2016-12-11
2016-09-11,HHS Region 10,1 wk ahead,0.231198
2016-09-11,HHS Region 10,2 wk ahead,0.271021
2016-09-11,HHS Region 10,3 wk ahead,0.439119
2016-09-11,HHS Region 10,4 wk ahead,0.427974
2016-09-11,HHS Region 10,Season peak percentage,3.67061
2016-09-11,HHS Region 10,Season peak week,2016-12-25
2016-09-11,HHS Region 10,Season onset,2016-12-11
2016-09-18,HHS Region 10,1 wk ahead,0.271021
2016-09-18,HHS Region 10,2 wk ahead,0.439119
2016-09-18,HHS Region 10,3 wk ahead,0.427974
2016-09-18,HHS Region 10,4 wk ahead,0.489575
2016-09-18,HHS Region 10,Season peak percentage,3.67061
2016-09-18,HHS Region 10,Season peak week,2016-12-25
2016-09-18,HHS Region 10,Season onset,2016-12-11
2016-09-25,HHS Region 10,1 wk ahead,0.439119
2016-09-25,HHS Region 10,2 wk ahead,0.427974
2016-09-25,HHS Region 10,3 wk ahead,0.489575
2016-09-25,HHS Region 10,4 wk ahead,0.529992
2016-09-25,HHS Region 10,Season peak percentage,3.67061
2016-09-25,HHS Region 10,Season peak week,2016-12-25
2016-09-25,HHS Region 10,Season onset,2016-12-11
2016-10-02,HHS Region 10,1 wk ahead,0.427974
2016-10-02,HHS Region 10,2 wk ahead,0.489575
2016-10-02,HHS Region 10,3 wk ahead,0.529992
2016-10-02,HHS Region 10,4 wk ahead,0.573751
2016-10-02,HHS Region 10,Season peak percentage,3.67061
2016-10-02,HHS Region 10,Season peak week,2016-12-25
2016-10-02,HHS Region 10,Season onset,2016-12-11
2016-10-09,HHS Region 10,1 wk ahead,0.489575
2016-10-09,HHS Region 10,2 wk ahead,0.529992
2016-10-09,HHS Region 10,3 wk ahead,0.573751
2016-10-09,HHS Region 10,4 wk ahead,0.737088
2016-10-09,HHS Region 10,Season peak percentage,3.67061
2016-10-09,HHS Region 10,Season peak week,2016-12-25
2016-10-09,HHS Region 10,Season onset,2016-12-11
2016-10-16,HHS Region 10,1 wk ahead,0.529992
2016-10-16,HHS Region 10,2 wk ahead,0.573751
2016-10-16,HHS Region 10,3 wk ahead,0.737088
2016-10-16,HHS Region 10,4 wk ahead,0.643705
2016-10-16,HHS Region 10,Season peak percentage,3.67061
2016-10-16,HHS Region 10,Season peak week,2016-12-25
2016-10-16,HHS Region 10,Season onset,2016-12-11
2016-10-23,HHS Region 10,1 wk ahead,0.573751
2016-10-23,HHS Region 10,2 wk ahead,0.737088
2016-10-23,HHS Region 10,3 wk ahead,0.643705
2016-10-23,HHS Region 10,4 wk ahead,0.789485
2016-10-23,HHS Region 10,Season peak percentage,3.67061
2016-10-23,HHS Region 10,Season peak week,2016-12-25
2016-10-23,HHS Region 10,Season onset,2016-12-11
2016-10-30,HHS Region 10,1 wk ahead,0.737088
2016-10-30,HHS Region 10,2 wk ahead,0.643705
2016-10-30,HHS Region 10,3 wk ahead,0.789485
2016-10-30,HHS Region 10,4 wk ahead,0.775045
2016-10-30,HHS Region 10,Season peak percentage,3.67061
2016-10-30,HHS Region 10,Season peak week,2016-12-25
2016-10-30,HHS Region 10,Season onset,2016-12-11
2016-11-06,HHS Region 10,1 wk ahead,0.643705
2016-11-06,HHS Region 10,2 wk ahead,0.789485
2016-11-06,HHS Region 10,3 wk ahead,0.775045
2016-11-06,HHS Region 10,4 wk ahead,0.693141
2016-11-06,HHS Region 10,Season peak percentage,3.67061
2016-11-06,HHS Region 10,Season peak week,2016-12-25
2016-11-06,HHS Region 10,Season onset,2016-12-11
2016-11-13,HHS Region 10,1 wk ahead,0.789485
2016-11-13,HHS Region 10,2 wk ahead,0.775045
2016-11-13,HHS Region 10,3 wk ahead,0.693141
2016-11-13,HHS Region 10,4 wk ahead,1.50325
2016-11-13,HHS Region 10,Season peak percentage,3.67061
2016-11-13,HHS Region 10,Season peak week,2016-12-25
2016-11-13,HHS Region 10,Season onset,2016-12-11
2016-11-20,HHS Region 10,1 wk ahead,0.775045
2016-11-20,HHS Region 10,2 wk ahead,0.693141
2016-11-20,HHS Region 10,3 wk ahead,1.50325
2016-11-20,HHS Region 10,4 wk ahead,2.05831
2016-11-20,HHS Region 10,Season peak percentage,3.67061
2016-11-20,HHS Region 10,Season peak week,2016-12-25
2016-11-20,HHS Region 10,Season onset,2016-12-11
2016-11-27,HHS Region 10,1 wk ahead,0.693141
2016-11-27,HHS Region 10,2 wk ahead,1.50325
2016-11-27,HHS Region 10,3 wk ahead,2.05831
2016-11-27,HHS Region 10,4 wk ahead,3.67061
2016-11-27,HHS Region 10,Season peak percentage,3.67061
2016-11-27,HHS Region 10,Season peak week,2016-12-25
2016-11-27,HHS Region 10,Season onset,2016-12-11
2016-12-04,HHS Region 10,1 wk ahead,1.50325
2016-12-04,HHS Region 10,2 wk ahead,2.05831
2016-12-04,HHS Region 10,3 wk ahead,3.67061
2016-12-04,HHS Region 10,4 wk ahead,3.02313
2016-12-04,HHS Region 10,Season peak percentage,3.67061
2016-12-04,HHS Region 10,Season peak week,2016-12-25
2016-12-04,HHS Region 10,Season onset,2016-12-11
2016-12-11,HHS Region 10,1 wk ahead,2.05831
2016-12-11,HHS Region 10,2 wk ahead,3.67061
2016-12-11,HHS Region 10,3 wk ahead,3.02313
2016-12-11,HHS Region 10,4 wk ahead,2.15197
2016-12-11,HHS Region 10,Season peak percentage,3.67061
2016-12-11,HHS Region 10,Season peak week,2016-12-25
2016-12-11,HHS Region 10,Season onset,2016-12-11
2016-12-18,HHS Region 10,1 wk ahead,3.67061
2016-12-18,HHS Region 10,2 wk ahead,3.02313
2016-12-18,HHS Region 10,3 wk ahead,2.15197
2016-12-18,HHS Region 10,4 wk ahead,3.25108
2016-12-18,HHS Region 10,Season peak percentage,3.67061
2016-12-18,HHS Region 10,Season peak week,2016-12-25
2016-12-18,HHS Region 10,Season onset,2016-12-11
2016-12-25,HHS Region 10,1 wk ahead,3.02313
2016-12-25,HHS Region 10,2 wk ahead,2.15197
2016-12-25,HHS Region 10,3 wk ahead,3.25108
2016-12-25,HHS Region 10,4 wk ahead,2.51434
2016-12-25,HHS Region 10,Season peak percentage,3.67061
2016-12-25,HHS Region 10,Season peak week,2016-12-25
2016-12-25,HHS Region 10,Season onset,2016-12-11
2017-01-01,HHS Region 10,1 wk ahead,2.15197
2017-01-01,HHS Region 10,2 wk ahead,3.25108
2017-01-01,HHS Region 10,3 wk ahead,2.51434
2017-01-01,HHS Region 10,4 wk ahead,2.28634
2017-01-01,HHS Region 10,Season peak percentage,3.67061
2017-01-01,HHS Region 10,Season peak week,2016-12-25
2017-01-01,HHS Region 10,Season onset,2016-12-11
2017-01-08,HHS Region 10,1 wk ahead,3.25108
2017-01-08,HHS Region 10,2 wk ahead,2.51434
2017-01-08,HHS Region 10,3 wk ahead,2.28634
2017-01-08,HHS Region 10,4 wk ahead,2.00447
2017-01-08,HHS Region 10,Season peak percentage,3.67061
2017-01-08,HHS Region 10,Season peak week,2016-12-25
2017-01-08,HHS Region 10,Season onset,2016-12-11
2017-01-15,HHS Region 10,1 wk ahead,2.51434
2017-01-15,HHS Region 10,2 wk ahead,2.28634
2017-01-15,HHS Region 10,3 wk ahead,2.00447
2017-01-15,HHS Region 10,4 wk ahead,1.77728
2017-01-15,HHS Region 10,Season peak percentage,3.67061
2017-01-15,HHS Region 10,Season peak week,2016-12-25
2017-01-15,HHS Region 10,Season onset,2016-12-11
2017-01-22,HHS Region 10,1 wk ahead,2.28634
2017-01-22,HHS Region 10,2 wk ahead,2.00447
2017-01-22,HHS Region 10,3 wk ahead,1.77728
2017-01-22,HHS Region 10,4 wk ahead,1.51737
2017-01-22,HHS Region 10,Season peak percentage,3.67061
2017-01-22,HHS Region 10,Season peak week,2016-12-25
2017-01-22,HHS Region 10,Season onset,2016-12-11
2017-01-29,HHS Region 10,1 wk ahead,2.00447
2017-01-29,HHS Region 10,2 wk ahead,1.77728
2017-01-29,HHS Region 10,3 wk ahead,1.51737
2017-01-29,HHS Region 10,4 wk ahead,1.46199
2017-01-29,HHS Region 10,Season peak percentage,3.67061
2017-01-29,HHS Region 10,Season peak week,2016-12-25
2017-01-29,HHS Region 10,Season onset,2016-12-11
2017-02-05,HHS Region 10,1 wk ahead,1.77728
2017-02-05,HHS Region 10,2 wk ahead,1.51737
2017-02-05,HHS Region 10,3 wk ahead,1.46199
2017-02-05,HHS Region 10,4 wk ahead,0.952098
2017-02-05,HHS Region 10,Season peak percentage,3.67061
2017-02-05,HHS Region 10,Season peak week,2016-12-25
2017-02-05,HHS Region 10,Season onset,2016-12-11
2017-02-12,HHS Region 10,1 wk ahead,1.51737
2017-02-12,HHS Region 10,2 wk ahead,1.46199
2017-02-12,HHS Region 10,3 wk ahead,0.952098
2017-02-12,HHS Region 10,4 wk ahead,1.26965
2017-02-12,HHS Region 10,Season peak percentage,3.67061
2017-02-12,HHS Region 10,Season peak week,2016-12-25
2017-02-12,HHS Region 10,Season onset,2016-12-11
2017-02-19,HHS Region 10,1 wk ahead,1.46199
2017-02-19,HHS Region 10,2 wk ahead,0.952098
2017-02-19,HHS Region 10,3 wk ahead,1.26965
2017-02-19,HHS Region 10,4 wk ahead,0.916475
2017-02-19,HHS Region 10,Season peak percentage,3.67061
2017-02-19,HHS Region 10,Season peak week,2016-12-25
2017-02-19,HHS Region 10,Season onset,2016-12-11
2017-02-26,HHS Region 10,1 wk ahead,0.952098
2017-02-26,HHS Region 10,2 wk ahead,1.26965
2017-02-26,HHS Region 10,3 wk ahead,0.916475
2017-02-26,HHS Region 10,4 wk ahead,0.910264
2017-02-26,HHS Region 10,Season peak percentage,3.67061
2017-02-26,HHS Region 10,Season peak week,2016-12-25
2017-02-26,HHS Region 10,Season onset,2016-12-11
2017-03-05,HHS Region 10,1 wk ahead,1.26965
2017-03-05,HHS Region 10,2 wk ahead,0.916475
2017-03-05,HHS Region 10,3 wk ahead,0.910264
2017-03-05,HHS Region 10,4 wk ahead,0.796512
2017-03-05,HHS Region 10,Season peak percentage,3.67061
2017-03-05,HHS Region 10,Season peak week,2016-12-25
2017-03-05,HHS Region 10,Season onset,2016-12-11
2017-03-12,HHS Region 10,1 wk ahead,0.916475
2017-03-12,HHS Region 10,2 wk ahead,0.910264
2017-03-12,HHS Region 10,3 wk ahead,0.796512
2017-03-12,HHS Region 10,4 wk ahead,0.672532
2017-03-12,HHS Region 10,Season peak percentage,3.67061
2017-03-12,HHS Region 10,Season peak week,2016-12-25
2017-03-12,HHS Region 10,Season onset,2016-12-11
2017-03-19,HHS Region 10,1 wk ahead,0.910264
2017-03-19,HHS Region 10,2 wk ahead,0.796512
2017-03-19,HHS Region 10,3 wk ahead,0.672532
2017-03-19,HHS Region 10,4 wk ahead,0.594078
2017-03-19,HHS Region 10,Season peak percentage,3.67061
2017-03-19,HHS Region 10,Season peak week,2016-12-25
2017-03-19,HHS Region 10,Season onset,2016-12-11
2017-03-26,HHS Region 10,1 wk ahead,0.796512
2017-03-26,HHS Region 10,2 wk ahead,0.672532
2017-03-26,HHS Region 10,3 wk ahead,0.594078
2017-03-26,HHS Region 10,4 wk ahead,0.47098
2017-03-26,HHS Region 10,Season peak percentage,3.67061
2017-03-26,HHS Region 10,Season peak week,2016-12-25
2017-03-26,HHS Region 10,Season onset,2016-12-11
2017-04-02,HHS Region 10,1 wk ahead,0.672532
2017-04-02,HHS Region 10,2 wk ahead,0.594078
2017-04-02,HHS Region 10,3 wk ahead,0.47098
2017-04-02,HHS Region 10,4 wk ahead,0.715131
2017-04-02,HHS Region 10,Season peak percentage,3.67061
2017-04-02,HHS Region 10,Season peak week,2016-12-25
2017-04-02,HHS Region 10,Season onset,2016-12-11
2017-04-09,HHS Region 10,1 wk ahead,0.594078
2017-04-09,HHS Region 10,2 wk ahead,0.47098
2017-04-09,HHS Region 10,3 wk ahead,0.715131
2017-04-09,HHS Region 10,4 wk ahead,0.532669
2017-04-09,HHS Region 10,Season peak percentage,3.67061
2017-04-09,HHS Region 10,Season peak week,2016-12-25
2017-04-09,HHS Region 10,Season onset,2016-12-11
2017-04-16,HHS Region 10,1 wk ahead,0.47098
2017-04-16,HHS Region 10,2 wk ahead,0.715131
2017-04-16,HHS Region 10,3 wk ahead,0.532669
2017-04-16,HHS Region 10,4 wk ahead,0.606242
2017-04-16,HHS Region 10,Season peak percentage,3.67061
2017-04-16,HHS Region 10,Season peak week,2016-12-25
2017-04-16,HHS Region 10,Season onset,2016-12-11
2017-04-23,HHS Region 10,1 wk ahead,0.715131
2017-04-23,HHS Region 10,2 wk ahead,0.532669
2017-04-23,HHS Region 10,3 wk ahead,0.606242
2017-04-23,HHS Region 10,4 wk ahead,0.274874
2017-04-23,HHS Region 10,Season peak percentage,3.67061
2017-04-23,HHS Region 10,Season peak week,2016-12-25
2017-04-23,HHS Region 10,Season onset,2016-12-11
2017-04-30,HHS Region 10,1 wk ahead,0.532669
2017-04-30,HHS Region 10,2 wk ahead,0.606242
2017-04-30,HHS Region 10,3 wk ahead,0.274874
2017-04-30,HHS Region 10,4 wk ahead,0.351644
2017-04-30,HHS Region 10,Season peak percentage,3.67061
2017-04-30,HHS Region 10,Season peak week,2016-12-25
2017-04-30,HHS Region 10,Season onset,2016-12-11
2017-05-07,HHS Region 10,1 wk ahead,0.606242
2017-05-07,HHS Region 10,2 wk ahead,0.274874
2017-05-07,HHS Region 10,3 wk ahead,0.351644
2017-05-07,HHS Region 10,4 wk ahead,0.246305
2017-05-07,HHS Region 10,Season peak percentage,3.67061
2017-05-07,HHS Region 10,Season peak week,2016-12-25
2017-05-07,HHS Region 10,Season onset,2016-12-11
2017-05-14,HHS Region 10,1 wk ahead,0.274874
2017-05-14,HHS Region 10,2 wk ahead,0.351644
2017-05-14,HHS Region 10,3 wk ahead,0.246305
2017-05-14,HHS Region 10,4 wk ahead,0.296349
2017-05-14,HHS Region 10,Season peak percentage,3.67061
2017-05-14,HHS Region 10,Season peak week,2016-12-25
2017-05-14,HHS Region 10,Season onset,2016-12-11
2017-05-21,HHS Region 10,1 wk ahead,0.351644
2017-05-21,HHS Region 10,2 wk ahead,0.246305
2017-05-21,HHS Region 10,3 wk ahead,0.296349
2017-05-21,HHS Region 10,4 wk ahead,0.420902
2017-05-21,HHS Region 10,Season peak percentage,3.67061
2017-05-21,HHS Region 10,Season peak week,2016-12-25
2017-05-21,HHS Region 10,Season onset,2016-12-11
2017-05-28,HHS Region 10,1 wk ahead,0.246305
2017-05-28,HHS Region 10,2 wk ahead,0.296349
2017-05-28,HHS Region 10,3 wk ahead,0.420902
2017-05-28,HHS Region 10,4 wk ahead,0.269874
2017-05-28,HHS Region 10,Season peak percentage,3.67061
2017-05-28,HHS Region 10,Season peak week,2016-12-25
2017-05-28,HHS Region 10,Season onset,2016-12-11
2017-06-04,HHS Region 10,1 wk ahead,0.296349
2017-06-04,HHS Region 10,2 wk ahead,0.420902
2017-06-04,HHS Region 10,3 wk ahead,0.269874
2017-06-04,HHS Region 10,4 wk ahead,0.142951
2017-06-04,HHS Region 10,Season peak percentage,3.67061
2017-06-04,HHS Region 10,Season peak week,2016-12-25
2017-06-04,HHS Region 10,Season onset,2016-12-11
2017-06-11,HHS Region 10,1 wk ahead,0.420902
2017-06-11,HHS Region 10,2 wk ahead,0.269874
